"code","protocol_id","path","title","encoding_maturity","claims_renal","renal_inputs","renal_rules","claims_hepatic","hepatic_inputs","hepatic_rules","mismatches"
"00489","nccp-00489-v3","protocols/genitourinary/00489-triptorelin-3mg-q28days.json","Triptorelin 3 mg Therapy – 28 day","not_formally_audited","false","","","false","","",""
"00490","nccp-00490-v3","protocols/genitourinary/00490-leuprorelin-7-5mg-q28days.json","Leuprorelin 7.5 mg Therapy – 28 day","not_formally_audited","false","","","false","","",""
"00491","nccp-00491-v3","protocols/genitourinary/00491-leuprorelin-45mg-q24weeks.json","Leuprorelin 45 mg Therapy – 24 weeks","not_formally_audited","false","","","false","","",""
"00492","nccp-00492-v3","protocols/genitourinary/00492-leuprorelin-11-25mg-q12weeks.json","Leuprorelin 11.25 mg Therapy – 12 weeks","not_formally_audited","false","","","false","","",""
"00493","nccp-00493-v3","protocols/genitourinary/00493-leuprorelin-30mg-q24weeks.json","Leuprorelin 30 mg Therapy – 24 weeks","not_formally_audited","false","","","false","","",""
"00494","nccp-00494-v3","protocols/genitourinary/00494-leuprorelin-3-75mg-q28days.json","Leuprorelin 3.75 mg Therapy – 28 day","not_formally_audited","false","","","false","","",""
"00499","nccp-00499-v8","protocols/gynaecology/00499-gemcitabine-1000-mg-m-carboplatin-auc-4-and-bevacizumab-15-mg-kg-therapy-21-day.json","Gemcitabine 1000 mg/m², Carboplatin AUC 4 and Bevacizumab 15 mg/kg Therapy – 21 day","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00500","nccp-00500-v3","protocols/sarcoma/00500-doxorubicin-75-mg-m2-monotherapy.json","Doxorubicin 75 mg/m² Monotherapy","not_formally_audited","true","doxorubicin_renal_band","DOX_HD","true","bilirubin_uln_multiple","DOX_BILI_GT4_3|DOX_BILI_GT2_5|DOX_BILI_GT1",""
"00501","nccp-00501-v4","protocols/sarcoma/00501-gemcitabine-and-docetaxel-therapy-21-day.json","Gemcitabine and Docetaxel Therapy – 21 day","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_actual_umol_l|alp_uln_multiple","DOC_HEPATIC_NOT_REC|DOC_HEPATIC_50|GEM_BILI_27",""
"00502","nccp-00502-v4","protocols/gastrointestinal/00502-trastuzumab-5-fluorouracil-and-cisplatin-therapy-21-day.json","Trastuzumab, 5-Fluorouracil and Cisplatin Therapy – 21 day","partial_rule_encoding","false","cisplatin_crcl_band","CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS","false","","",""
"00504","nccp-00504-v2","protocols/sarcoma/00504-irinotecan-and-temozolomide-therapy-21-day.json","Irinotecan and Temozolomide Therapy – 21 day","not_formally_audited","true","irinotecan_renal_band|temozolomide_renal_band","IRI_CRCL_LT10|IRI_DIALYSIS","true","bilirubin_uln_multiple","IRI_BILI_GT3",""
"00505","nccp-00505-v5","protocols/gastrointestinal/00505-capecitabine-and-temozolomide-therapy.json","Capecitabine and Temozolomide Therapy","partial_rule_encoding","false","","","false","","",""
"00507","nccp-00507-v6","protocols/breast/00507-pertuzumab-trastuzumab-paclitaxel.json","Pertuzumab, Trastuzumab and Weekly Paclitaxel - 21 day","not_formally_audited","false","","","false","severe_hepatic_impairment|alt_ratio_uln|bilirubin_ratio_uln","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00509","nccp-00509-v6","protocols/gastrointestinal/00509-modified-folfox-6-chemoradiation-therapy-14-day.json","Modified FOLFOX-6 Chemoradiation Therapy – 14 day","partial_rule_encoding","false","oxaliplatin_renal_band","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS","false","","",""
"00511","nccp-00511-v2","protocols/sarcoma/00511-dacarbazine-1-2-g-m2-therapy-21-day.json","Dacarbazine 1.2 g/m² Therapy – 21 day","partial_rule_encoding","false","dacarbazine_renal_band","DAC_CRCL_45_60|DAC_CRCL_30_44|DAC_CRCL_LT30|DAC_DIALYSIS","false","","",""
"00512","nccp-00512-v5","protocols/breast/00512-paclitaxel-trastuzumab-weekly.json","Paclitaxel 80 mg/m² and Trastuzumab Therapy – 7 day (12 weeks)","not_formally_audited","false","egfr","","false","bilirubin_uln_multiple|alt_uln_multiple","",""
"00514","nccp-00514-v3","protocols/head-neck/00514-gemcitabine-1250-mg-m-monotherapy-21-day.json","Gemcitabine 1250 mg/m² Monotherapy – 21 day","not_formally_audited","false","gemcitabine_crcl_band","GEM_RENAL_LT30","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00515","nccp-00515-v7","protocols/gastrointestinal/00515-modified-folfirinox.json","FOLFIRINOX Modified Therapy","not_formally_audited","false","haemodialysis|crcl_ml_min","(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","bilirubin_ratio_uln|bilirubin_umol_l|ast_u_l|hepatic_impairment_severity","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00517","nccp-00517-v2","protocols/head-neck/00517-gemcitabine-1250-mg-m-and-cisplatin-80-mg-m-21-day.json","Gemcitabine 1250 mg/m² and Cisplatin 80 mg/m² – 21 day","not_formally_audited","false","cisplatin_crcl_band|gemcitabine_crcl_band","CIS_RENAL_50_59|CIS_RENAL_40_49|CIS_RENAL_LOW|GEM_RENAL_LT30","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00518","nccp-00518-v2","protocols/genitourinary/00518-cabozantinib-monotherapy.json","Cabozantinib Monotherapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00521","nccp-00521-v3","protocols/gastrointestinal/00521-gemcitabine-1000-mg-m2-and-radiotherapy.json","Gemcitabine 1000 mg/m² and Radiotherapy","partial_rule_encoding","false","","","false","","",""
"00522","nccp-00522-v4","protocols/gastrointestinal/00522-gemcitabine-400-mg-m2-and-radiotherapy.json","Gemcitabine 400 mg/m² and Radiotherapy","partial_rule_encoding","false","","","false","","",""
"00523","nccp-00523-v5","protocols/gastrointestinal/00523-capecitabine-and-radiotherapy-7-day.json","Capecitabine and Radiotherapy – 7 day","partial_rule_encoding","false","","","false","","",""
"00524","nccp-00524-v5","protocols/gastrointestinal/00524-gemcitabine-1000-mg-m2-and-capecitabine-830-mg-m2-28-day.json","Gemcitabine 1000 mg/m² and Capecitabine 830 mg/m² – 28 day","partial_rule_encoding","false","","","false","","",""
"00525","nccp-00525-vcurrent","protocols/breast/00525-ribociclib-metastatic.json","Ribociclib Therapy (Metastatic) - 28 day","not_formally_audited","false","renal_band","(unnamed)|(unnamed)","false","child_pugh|ast_alt_grade|bilirubin_elevated","(unnamed)|(unnamed)",""
"00526","nccp-00526-v5","protocols/breast/00526-pertuzumab-trastuzumab-vinorelbine.json","Pertuzumab, Trastuzumab and Vinorelbine - 21 day","not_formally_audited","false","","","false","hepatic_impairment","(unnamed)",""
"00535","nccp-00535-v6b","protocols/genitourinary/00535-avelumab-monotherapy.json","Avelumab Monotherapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00544","nccp-00544-v14","protocols/lung/00544-atezolizumab-1200-mg-monotherapy-21-day.json","Atezolizumab 1200 mg Monotherapy – 21 day","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00545","nccp-00545-v3","protocols/breast/00545-zoledronic-acid-adjuvant.json","Zoledronic Acid Monotherapy","not_formally_audited","false","crcl|baseline_creatinine|current_creatinine","(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","","",""
"00546","nccp-00546-v3","protocols/genitourinary/00546-docetaxel-prednisolone.json","Docetaxel 75 mg/m² – Prednisolone Combination Therapy","not_formally_audited","false","","","false","hepatic_band","HEPATIC_75|HEPATIC_50|HEPATIC_STOP",""
"00551","nccp-00551-v7","protocols/shared/00551-nivolumab-3-mg-kg-with-ipilimumab-1-mg-kg-therapy.json","Nivolumab 3 mg/kg with Ipilimumab 1 mg/kg Therapy","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_NEPHRITIS_RATIO","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_TRANSAMINASE|ICI_HEPATITIS_BILIRUBIN",""
"00552","nccp-00552-v6","protocols/head-neck/00552-carboplatin-auc-5-and-5-fluorouracil-1000-mg-m-day-28-day.json","Carboplatin AUC 5 and 5-Fluorouracil 1000 mg/m²/day – 28 day","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LE20","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_umol_l|ast_u_l","5FU_HEPATIC|5FU_AST",""
"00554","nccp-00554-v2","protocols/sarcoma/00554-vinblastine-and-methotrexate-therapy.json","Vinblastine and Methotrexate Therapy","not_formally_audited","true","methotrexate_renal_band","MTX_CRCL_60_80|MTX_CRCL_45_59|MTX_CRCL_30_44|MTX_CRCL_LT30|MTX_HD","true","bilirubin_uln_multiple|methotrexate_hepatic_band|vinblastine_hepatic_band","MTX_HEP_MOD|MTX_HEP_SEV|VBL_HEP_HALF|VBL_HEP_OMIT",""
"00555","nccp-00555-v6b","protocols/gastrointestinal/00555-folfoxiri.json","FOLFOXIRI Therapy","not_formally_audited","false","crcl_ml_min","(unnamed)|(unnamed)","false","hepatic_impairment_severity|bilirubin_umol_l|ast_u_l|bilirubin_ratio_uln","(unnamed)|(unnamed)",""
"00558","nccp-00558-v12b","protocols/shared/00558-pembrolizumab-400mg-monotherapy.json","Pembrolizumab 400 mg Monotherapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)","false","alt_ast_uln_multiple|bilirubin_uln_multiple|liver_metastases_baseline_grade2|ast_alt_increase_50_percent_for_week","(unnamed)|(unnamed)",""
"00559","nccp-00559-v3","protocols/gastrointestinal/00559-gemcitabine-600-mg-m2-and-radiotherapy.json","Gemcitabine 600 mg/m² and Radiotherapy","partial_rule_encoding","false","","","false","","",""
"00561","nccp-00561-v4","protocols/lung/00561-carboplatin-auc3-etoposide-50-mg-m2-and-thoracic-radiotherapy-28-day.json","Carboplatin AUC3, Etoposide 50 mg/m² and Thoracic Radiotherapy – 28 day","not_formally_audited","true","gfr_crcl_ml_min|etoposide_renal_band","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30|ETOP_RENAL_15_49|ETOP_RENAL_LT15|ETOP_DIALYSIS","true","bilirubin_uln_multiple","ETOP_BILI_HIGH",""
"00562","nccp-00562-v3","protocols/lung/00562-brigatinib-therapy.json","Brigatinib Therapy","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TARGET_HEPATITIS",""
"00563","nccp-00563-v3","protocols/skin/00563-encorafenib-and-binimetinib-therapy.json","Encorafenib and Binimetinib Therapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00564","nccp-00564-v3","protocols/genitourinary/00564-tivozanib-monotherapy.json","Tivozanib Monotherapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00565","nccp-00565-v3","protocols/lung/00565-dacomitinib-monotherapy.json","Dacomitinib Monotherapy","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TARGET_HEPATITIS",""
"00568","nccp-00568-v5","protocols/lung/00568-pembrolizumab-pemetrexed-and-carboplatin-auc5-therapy.json","Pembrolizumab, Pemetrexed and Carboplatin AUC5 Therapy","not_formally_audited","true","gfr_crcl_ml_min|pemetrexed_renal_band|creatinine_ratio_baseline_or_uln","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30|PEME_RENAL_30_44|PEME_RENAL_LT30|PEME_DIALYSIS|ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00569","nccp-00569-v5","protocols/lung/00569-pembrolizumab-pemetrexed-and-cisplatin-therapy.json","Pembrolizumab, Pemetrexed and Cisplatin Therapy","not_formally_audited","true","cisplatin_renal_band|pemetrexed_renal_band|creatinine_ratio_baseline_or_uln","CISPLATIN_RENAL_45_59|CISPLATIN_RENAL_LT45|CISPLATIN_RENAL_LT30|CISPLATIN_DIALYSIS|PEME_RENAL_30_44|PEME_RENAL_LT30|PEME_DIALYSIS|ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00570","nccp-00570-v3","protocols/lung/00570-lorlatinib-therapy.json","Lorlatinib Therapy","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TARGET_HEPATITIS",""
"00574","nccp-00574-v4","protocols/genitourinary/00574-apalutamide.json","Apalutamide Therapy","not_formally_audited","false","renal_band","RENAL_SEVERE","false","child_pugh","CHILD_C",""
"00576","nccp-00576-v5","protocols/lung/00576-durvalumab-monotherapy-10-mg-kg-14-day.json","Durvalumab Monotherapy 10 mg/kg – 14 day","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00577","nccp-00577-v3","protocols/genitourinary/00577-abiraterone-prednisolone-mhspc.json","Abiraterone and prednisolone Therapy (mHSPC)","not_formally_audited","false","creatinine_below_1_5_uln","CREATININE_ELIGIBILITY","false","bilirubin_uln_multiple|alt_ast_uln_multiple|alp_u_l|child_pugh|active_hepatitis_or_chronic_liver_disease","BILIRUBIN_ELIGIBILITY|TRANSAMINASE_ELIGIBILITY|ALP_ELIGIBILITY|CHILD_PUGH_B|CHILD_PUGH_C|HEPATITIS_EXCLUSION",""
"00579","nccp-00579-v5a","protocols/lung/00579-pembrolizumab-paclitaxel-and-carboplatin-auc6-therapy.json","Pembrolizumab, Paclitaxel and Carboplatin AUC6 Therapy","not_formally_audited","true","gfr_crcl_ml_min|creatinine_ratio_baseline_or_uln","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30|ICI_RENAL_G2|ICI_RENAL_G3","true","bilirubin_uln_multiple|alt_ast_uln_multiple","PACLITAXEL_BILI_GT3|ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00583","nccp-00583-v3b","protocols/genitourinary/00583-pembrolizumab-200-mg-and-axitinib-therapy.json","Pembrolizumab 200 mg and Axitinib Therapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00585","nccp-00585-v5b","protocols/gastrointestinal/00585-cetuximab-14-day-and-folfiri-14-day-therapy.json","Cetuximab (14 day) and FOLFIRI (14 day) Therapy","partial_rule_encoding","false","","","false","bilirubin_uln_multiple","IRINOTECAN_BILIRUBIN_OVER_3ULN",""
"00586","nccp-00586-v3","protocols/gastrointestinal/00586-capecitabine-825-mg-m2-and-radiotherapy-7-day.json","Capecitabine 825 mg/m² and Radiotherapy – 7 day","partial_rule_encoding","false","","","false","","",""
"00587","nccp-00587-v2","protocols/lung/00587-topotecan-oral-monotherapy.json","Topotecan Oral Monotherapy","partial_rule_encoding","false","topotecan_renal_band","TOPO_RENAL_20_39|TOPO_RENAL_LT20|TOPO_DIALYSIS","false","","",""
"00588","nccp-00588-v5b","protocols/shared/00588-olaparib-tablet-monotherapy.json","Olaparib (Tablet) Monotherapy","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","child_pugh_class","(unnamed)|(unnamed)|(unnamed)",""
"00589","nccp-00589-v4","protocols/head-neck/00589-carboplatin-70-mg-m-and-5-fluorouracil-600-mg-m-with-radiotherapy.json","Carboplatin 70 mg/m² and 5-Fluorouracil 600 mg/m² with Radiotherapy","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LE20","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_umol_l|ast_u_l","5FU_HEPATIC|5FU_AST",""
"00591","nccp-00591-v3","protocols/head-neck/00591-carboplatin-auc-4-and-5-fluorouracil-600-mg-m-with-radiotherapy.json","Carboplatin AUC 4 and 5-Fluorouracil 600 mg/m² with Radiotherapy","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LE20","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_umol_l|ast_u_l","5FU_HEPATIC|5FU_AST",""
"00592","nccp-00592-v3","protocols/shared/00592-atezolizumab-840-mg-monotherapy-14-day.json","Atezolizumab 840 mg Monotherapy – 14 day","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00593","nccp-00593-v10a","protocols/lung/00593-atezolizumab-maintenance.json","Atezolizumab 1680 mg Monotherapy – 28 day","not_formally_audited","false","creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)","false","alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)",""
"00594","nccp-00594-v3b","protocols/gastrointestinal/00594-cisplatin-5-fluorouracil-and-radiation-therapy.json","Cisplatin, 5-Fluorouracil and Radiation Therapy","partial_rule_encoding","false","cisplatin_crcl_band","CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS","false","","",""
"00596","nccp-00596-v2","protocols/sarcoma/00596-ifosfamide-and-etoposide-ie-therapy.json","Ifosfamide and Etoposide (IE) Therapy","not_formally_audited","true","ifosfamide_renal_band|etoposide_renal_band","ETO_CRCL_10_50|ETO_HD|IFO_RENAL_LT50|IFO_DIALYSIS","true","bilirubin_uln_multiple|etoposide_hepatic_band","ETO_HEP_MOD|ETO_HEP_SEV",""
"00601","nccp-00601-v3","protocols/haemato-oncology/plasma-cell/00601-pomalidomide-bortezomib-dexamethasone.json","Pomalidomide, Bortezomib and Dexamethasone (PVD)","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)","false","bilirubin_ratio_uln|child_pugh_class","(unnamed)|(unnamed)|(unnamed)",""
"00602","nccp-00602-v1","protocols/genitourinary/00602-paclitaxel-ifosfamide-and-cisplatin-tip-therapy.json","Paclitaxel, Ifosfamide and Cisplatin (TIP) Therapy","not_formally_audited","false","cisplatin_renal_band","CIS_RENAL_50|CIS_RENAL_40|CIS_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00604","nccp-00604-v2d","protocols/haemato-oncology/plasma-cell/00604-daratumumab-sc-monotherapy.json","Daratumumab SC Monotherapy","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)","false","bilirubin_ratio_uln","(unnamed)",""
"00605","nccp-00605-v2","protocols/breast/00605-talazoparib.json","Talazoparib Therapy","not_formally_audited","false","crcl","(unnamed)|(unnamed)|(unnamed)","false","bilirubin_uln|ast_uln","",""
"00609","nccp-00609-v4","protocols/haemato-oncology/plasma-cell/00609-daratumumab-sc-bortezomib-dexamethasone.json","Daratumumab SC, Bortezomib and Dexamethasone","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)","false","bilirubin_ratio_uln","(unnamed)|(unnamed)",""
"00614","nccp-00614-v4","protocols/lung/00614-carboplatin-and-vinorelbine-therapy-21-day.json","Carboplatin and Vinorelbine Therapy – 21 day","not_formally_audited","true","gfr_crcl_ml_min","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30","true","bilirubin_uln_multiple|alt_ast_uln_multiple","VIN_BILI_1_5_3|VIN_BILI_GT3",""
"00615","nccp-00615-v2","protocols/head-neck/00615-cyclophosphamide-doxorubicin-and-cisplatin-21-day.json","Cyclophosphamide, Doxorubicin and Cisplatin – 21 day","not_formally_audited","false","cisplatin_crcl_band","CIS_RENAL_50_59|CIS_RENAL_40_49|CIS_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00619","nccp-00619-vcurrent","protocols/breast/00619-abemaciclib-adjuvant.json","Abemaciclib with endocrine therapy – adjuvant","not_formally_audited","false","renal_band","(unnamed)","false","alt_grade|ast_grade|child_pugh_class","(unnamed)|(unnamed)",""
"00620","nccp-00620-v2","protocols/gynaecology/00620-bevacizumab-7-5-mg-kg-carboplatin-auc-5-and-paclitaxel-175-mg-m-therapy.json","Bevacizumab 7.5 mg/kg, Carboplatin AUC 5 and Paclitaxel 175 mg/m² Therapy","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT",""
"00621","nccp-00621-v9","protocols/breast/00621-paclitaxel-weekly-3-of-4.json","Paclitaxel 80 mg/m² Days 1, 8 and 15 – 28 day","not_formally_audited","false","","","false","severe_hepatic_impairment|alt_ratio_uln|bilirubin_ratio_uln","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00622","nccp-00622-v3","protocols/genitourinary/00622-gemcitabine-and-cisplatin-35-mg-m-21-day.json","Gemcitabine and Cisplatin 35 mg/m² – 21 day","not_formally_audited","false","cisplatin_renal_band","CIS_RENAL_50|CIS_RENAL_40|CIS_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00623","nccp-00623-v3a","protocols/gastrointestinal/00623-bevacizumab-7-5-mg-kg-and-capecitabine-1250-mg-m2-therapy.json","Bevacizumab 7.5 mg/kg and Capecitabine 1250 mg/m² Therapy","partial_rule_encoding","false","","","false","","",""
"00624","nccp-00624-v3","protocols/gynaecology/00624-carboplatin-pegylated-liposomal-doxorubicin.json","Carboplatin AUC 5 and Pegylated Liposomal Doxorubicin 30 mg/m² Therapy — 28 day","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_micromol_l","(unnamed)|(unnamed)",""
"00628","nccp-00628-v3","protocols/genitourinary/00628-gemcitabine-and-cisplatin-70-mg-m-21-day.json","Gemcitabine and Cisplatin 70 mg/m² – 21 day","not_formally_audited","false","cisplatin_renal_band","CIS_RENAL_50|CIS_RENAL_40|CIS_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00642","nccp-00642-v2","protocols/gastrointestinal/00642-lutetium-177-oxodotreotide-lutathera-therapy.json","Lutetium-177 Oxodotreotide (Lutathera) Therapy","partial_rule_encoding","false","renal_band","LUTATHERA_RENAL_30_49|LUTATHERA_RENAL_LT30|LUTATHERA_DIALYSIS","false","","",""
"00643","nccp-00643-v3","protocols/haemato-oncology/plasma-cell/00643-rvd-28-day.json","Bortezomib, Lenalidomide and dexamethasone (RVD) Therapy – 28 day","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)","false","bilirubin_ratio_uln","(unnamed)",""
"00644","nccp-00644-v2","protocols/gastrointestinal/00644-lenvatinib-therapy-hcc.json","Lenvatinib Therapy – HCC","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","ORAL_TARGETED_LFT_REVIEW|ORAL_TARGETED_BILIRUBIN_REVIEW",""
"00654","nccp-00654-v2","protocols/gastrointestinal/00654-irinotecan-150-mg-m2-monotherapy-28-day.json","Irinotecan 150 mg/m² Monotherapy – 28 day","partial_rule_encoding","false","","","false","bilirubin_uln_multiple","IRINOTECAN_BILIRUBIN_OVER_3ULN",""
"00655","nccp-00655-v3a","protocols/lung/00655-durvalumab-maintenance.json","Durvalumab 1500 mg Monotherapy – 28 day","not_formally_audited","false","creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)","false","alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)",""
"00658","nccp-00658-v2","protocols/neuro-oncology/00658-procarbazine-lomustine-and-vincristine-pcv-therapy-56-day.json","Procarbazine, Lomustine and Vincristine (PCV) Therapy – 56 Day","not_formally_audited","false","lomustine_renal_band|procarbazine_renal_band","LOM_45_60|LOM_30_44|LOM_LT30|PROC_CR_GT177|PROC_RENAL_SEVERE","false","bilirubin_umol_l|ast_alt_u_l","PROC_BILI_GT50|PROC_HEPATIC_CONTRA|VIN_HEPATIC_50_A|VIN_HEPATIC_50_B|VIN_HEPATIC_OMIT",""
"00659","nccp-00659-v2","protocols/breast/00659-t-dm1-early-breast.json","Trastuzumab Emtansine (Kadcyla®) Early Breast Cancer Therapy - 21 days","not_formally_audited","false","","","false","ast_alt_grade|bilirubin_grade","(unnamed)",""
"00660","nccp-00660-v2b","protocols/gastrointestinal/00660-5fu-folinic-acid.json","5-Fluorouracil and Folinic Acid Therapy - 14 day","not_formally_audited","false","crcl_ml_min","","false","hepatic_impairment_severity|bilirubin_umol_l|ast_u_l","(unnamed)|(unnamed)|(unnamed)",""
"00675","nccp-00675-v2","protocols/sarcoma/00675-ie-vac-therapy-two-weekly-intervals.json","IE–VAC Therapy – Two Weekly Intervals","not_formally_audited","true","ifosfamide_renal_band|etoposide_renal_band","ETO_CRCL_10_50|ETO_HD|IFO_RENAL_LT50|IFO_DIALYSIS","true","bilirubin_uln_multiple|etoposide_hepatic_band","ETO_HEP_MOD|ETO_HEP_SEV",""
"00676","nccp-00676-v3","protocols/gynaecology/00676-cisplatin-50-mg-m-chemoradiation-followed-by-carboplatin-auc-5-and-paclitaxel-175-mg-m.json","Cisplatin 50 mg/m² Chemoradiation followed by Carboplatin AUC 5 and Paclitaxel 175 mg/m²","not_formally_audited","false","gfr_or_crcl_ml_min|cisplatin_renal_band","CARBO_GFR_LOW|CIS_50_59|CIS_40_49|CIS_LT40","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT",""
"00680","nccp-00680-v2","protocols/sarcoma/00680-high-dose-ifosfamide-therapy-21-day.json","High Dose Ifosfamide Therapy – 21 day","partial_rule_encoding","false","ifosfamide_renal_band","IFO_RENAL_LT50|IFO_DIALYSIS","false","","",""
"00688","nccp-00688-v2a","protocols/breast/00688-atezolizumab-nab-paclitaxel.json","Atezolizumab and nab-Paclitaxel","not_formally_audited","false","creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)","false","alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)",""
"00689","nccp-00689-v4","protocols/lung/00689-atezolizumab-carboplatin-etoposide.json","Atezolizumab, Carboplatin AUC 5 and Etoposide 100 mg/m² — 21 day","not_formally_audited","false","creatinine_ratio_baseline_or_uln|gfr_ml_min|etoposide_crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_micromol_l","(unnamed)|(unnamed)|(unnamed)",""
"00691","nccp-00691-v4","protocols/gastrointestinal/00691-folfirinox-therapy-rectal-carcinoma.json","FOLFIRINOX Therapy – Rectal Carcinoma","not_formally_audited","true","oxaliplatin_renal_band","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS","true","bilirubin_uln_multiple","IRINOTECAN_BILIRUBIN_OVER_3ULN",""
